Frq;Ch1Mag;Ch2Mag;Ch2Phase
16.55769963469529;-0.01840414822803696;-0.003252798185783155;-1.194926315756195
16.67247212551064;-0.01812069805605814;-0.003551271724662323;-1.201962652617766
16.78804018122561;-0.01835002936369252;-0.003540309028433176;-1.211200944380153
16.90440931643265;-0.01814878460725104;-0.003609298785890037;-1.220349171128312
17.02158508394952;-0.0183206463733005;-0.003314839270640188;-1.227732539171029
17.13957307508427;-0.01854777805896817;-0.003335525820406264;-1.237360510902723
17.25837891990204;-0.01831007516700961;-0.00343859550055371;-1.244220266652064
17.37800828749376;-0.01836303723592692;-0.003614950482816139;-1.253422210727912
17.49846688624658;-0.01835201265148993;-0.003545161226544252;-1.261922731031575
17.61976046411631;-0.01840034298729934;-0.003426552158413436;-1.271884743903833
17.74189480890166;-0.01845617308963245;-0.003372564596803511;-1.280734218615549
